capture_id,subject_id,session_id,label,class_id,calibration_id,lateral_side,subset,qc_3d_status,core_reproj_error,status_3d,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,shoulder_roll_deg,hip_roll_deg,torso_lateral_lean_deg,torso_sagittal_lean_deg,torso_3d_inclination_deg,head_torso_angle_3d_deg,head_depth_offset_norm,head_lateral_offset_norm,shoulder_depth_asymmetry_norm,hip_depth_asymmetry_norm
CAP000136,S004,SE01,leaning_backward,2,CAL_004,left,pilot,INCLUDE_3D_FULL,26.11,USABLE,-0.259365354379744,-0.9176638737671832,-0.3010359243181404,-0.0232854230839468,-0.7610169161307819,0.0446818099429124,-0.230334681633039,-0.6794408596388634,-0.01090251745341,0.0779370992021684,-0.0089116512774085,0.0240663777680633,-0.0779370992021684,0.0089116512774085,-0.024066377768063,158.49588346876027,173.47689337826094,-9.985669448417411,1.343361999224025,10.07205115365458,58.06121748532098,-0.3179255705628917,-0.1325553020212511,-0.0555843273963224,-0.0481327555361264
CAP000137,S004,SE01,leaning_left,3,CAL_004,left,pilot,INCLUDE_3D_FULL,32.31,USABLE,-0.2260504899604635,-0.810561443785399,-0.5402696751041685,0.0038027870637187,-0.5836354382554629,-0.138813660738797,-0.2168284362446638,-0.6906695087110561,-0.1815686409792355,0.0835946641167381,0.0287948930433729,0.009865698466902,-0.0835946641167382,-0.0287948930433729,-0.009865698466902,-154.12074373918114,-160.99329562913357,-9.490383351267498,-14.112646155040364,16.800185262556507,50.46237720292731,-0.3800785242451521,-0.119537665369991,-0.0427549802404385,-0.019731396933804
CAP000138,S004,SE01,leaning_left,3,CAL_004,left,pilot,INCLUDE_3D_FULL,33.47,USABLE,-0.2269123155365414,-0.8147110078546176,-0.5336260626490785,0.002754501363929,-0.5905426931936587,-0.132837053354748,-0.2225949876204612,-0.6864491298129332,-0.188764841583407,0.0853058767511492,0.0269185612212003,0.0146967243761552,-0.0853058767511491,-0.0269185612212002,-0.0146967243761552,-156.94589262894388,-162.48673086167153,-9.768004920360386,-14.135603576084945,16.96491980486366,49.63426852983708,-0.372825115180001,-0.1169920724082754,-0.055927788228659,-0.0293934487523104
CAP000139,S004,SE01,leaning_left,3,CAL_004,left,pilot,INCLUDE_3D_FULL,35.26,USABLE,-0.2595583055564279,-0.7528757967676314,-0.6048202383007535,-0.0426479878132139,-0.5922046392471707,-0.2422881357721553,-0.2336796588155059,-0.6675536503495539,-0.228772067900928,0.0751495634498135,0.0219016891839419,-0.0126888903746278,-0.0751495634498136,-0.0219016891839419,0.0126888903746275,-158.47413535598633,-163.75169431686967,-12.371876238000464,-20.50222974705537,23.43756531286883,49.65167792810369,-0.3692901364642117,-0.1213944822420679,0.0135160678712273,0.0253777807492554
CAP000140,S004,SE01,leaning_left,3,CAL_004,left,pilot,INCLUDE_3D_FULL,32.5,USABLE,-0.2416392541070695,-0.7827617920733918,-0.5734931976446025,-0.019618699532195,-0.5984815303501774,-0.1859414436794993,-0.2282542335384587,-0.6679145319294433,-0.2150715471442761,0.0808894451939598,0.0208678036865744,0.0072928895778351,-0.0808894451939599,-0.0208678036865744,-0.0072928895778353,-161.5927810879884,-165.53428283656467,-11.074550895186633,-17.57074770337387,20.418601456397944,49.41074145301892,-0.3729867022327147,-0.1177027875717425,-0.0291301034647768,-0.0145857791556704
CAP000141,S004,SE01,leaning_left,3,CAL_004,left,pilot,INCLUDE_3D_FULL,32.96,USABLE,-0.2334659591036579,-0.7964731472957421,-0.5577850585813716,-0.0079638231436314,-0.5936489743217283,-0.1709482166791322,-0.2246730953238421,-0.6764880797842996,-0.2014783394344495,0.0833007810810985,0.0234891373072513,0.0079082904358716,-0.0833007810810984,-0.0234891373072513,-0.0079082904358716,-159.08018606536453,-164.2526203980505,-10.37918877657937,-16.342066408480484,19.071397620215457,49.1567893625522,-0.3715717805245807,-0.1171474998699211,-0.0305301227553173,-0.0158165808717432
CAP000142,S004,SE01,leaning_right,4,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,31.18,USABLE,-0.4574646608661049,-0.6780353210722248,-0.5753209429849955,-0.2816841363768529,-0.6631867509970294,-0.400863296987755,-0.3635456519182635,-0.5784513028139243,-0.237760641272024,0.0380529622289617,-0.0294001614021401,-0.0800214447768948,-0.0380529622289616,0.0294001614021401,0.0800214447768951,134.01169939689893,142.30990820064812,-27.45910100790229,-27.218564755888725,36.17270619401876,44.86670370932792,-0.2560089738551059,-0.1348497667185467,0.163102655715731,0.1600428895537899
CAP000143,S004,SE01,leaning_right,4,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,30.04,USABLE,-0.4569834166980014,-0.6674912985616384,-0.5878958438426986,-0.2695269980042771,-0.6613547469417663,-0.3700214279379067,-0.3701206261192422,-0.5572951644600431,-0.2537829191499275,0.046676431732907,-0.0305495640589924,-0.0576957607430534,-0.0466764317329069,0.0305495640589924,0.0576957607430531,134.0297461060172,146.7953908903658,-27.69418063877243,-27.10706688302345,36.24738894797134,45.73692627884999,-0.2759936702987814,-0.1371596046362417,0.1162385087879792,0.1153915214861066
CAP000144,S004,SE01,leaning_right,4,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,30.39,USABLE,-0.4554720719744788,-0.680905010564216,-0.5735098588863315,-0.2650640097572069,-0.6717048629788984,-0.3429749707126859,-0.367303506505539,-0.5659249485662528,-0.2332626578207804,0.04735965934069,-0.0314499460970396,-0.0524872979752909,-0.0473596593406902,0.0314499460970396,0.0524872979752909,134.0249400013389,146.41320967534836,-27.064781458311675,-24.96657990706436,34.65486925000302,47.42448618406514,-0.2853910446195983,-0.1392883138431058,0.1097123128919054,0.1049745959505819
CAP000145,S004,SE01,leaning_right,4,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,30.6,USABLE,-0.454849404122453,-0.6721571329486283,-0.5842232520156396,-0.2684467176029669,-0.6663468981028613,-0.3648673637167151,-0.3654222689965309,-0.5615103464285499,-0.2491933194415427,0.0454729530294802,-0.0317370185205351,-0.0566157274697595,-0.0454729530294804,0.0317370185205352,0.0566157274697595,132.7693381807551,145.08758793651987,-27.304591169678197,-26.56998087475212,35.706946567812416,46.2975983126643,-0.2771929104365107,-0.1379149108227041,0.1156740442751724,0.1132314549395191
CAP000146,S004,SE01,leaning_right,4,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,27.97,USABLE,-0.4522098213477377,-0.6769421953446064,-0.5807370675604167,-0.2604410384946602,-0.6725191721720434,-0.3452167327037038,-0.3680382464764087,-0.5598223726908922,-0.2419761861170107,0.0497762621249596,-0.0319362392761041,-0.0501127998590285,-0.0497762621249596,0.0319362392761041,0.0501127998590288,133.673895406836,147.31594087547225,-27.021031721580663,-25.4771241672448,34.91289165769272,47.35002050876744,-0.2871406081500594,-0.1379701788622032,0.1032405465866931,0.1002255997180573
CAP000147,S004,SE01,slouching,5,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,43.18,USABLE,-0.3858215841237795,-0.4742020752542954,-0.7913748145150545,-0.2248455357709201,-0.4078435412656404,-0.526562514181075,-0.3305287702749531,-0.4121927222610226,-0.4261586096428644,0.0440626759283098,-0.0064968400593582,-0.0639097781028852,-0.0440626759283098,0.0064968400593581,0.0639097781028854,-177.6434371447004,171.6124332441805,-34.10804864857373,-49.28041312981962,53.36514193286212,27.67274386573378,-0.3150142526030848,-0.1081344311008429,0.1004039045382106,0.1278195562057706
CAP000148,S004,SE01,slouching,5,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,34.06,USABLE,-0.3540965870943642,-0.7028361840849656,-0.6169577824689528,-0.1621791982917623,-0.5797930951413018,-0.3223324442590554,-0.3116983204113772,-0.5670762258673007,-0.2607904521123886,0.0623726866016529,-0.0083149813561443,-0.0356295909805675,-0.0623726866016529,0.0083149813561443,0.0356295909805673,175.13859091716571,172.40659932894985,-22.45003483147868,-26.950948534428285,33.231584325805606,38.96244960405934,-0.3253963342832308,-0.1171578277427944,0.0615419921466667,0.0712591819611349
CAP000149,S004,SE01,slouching,5,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,35.58,USABLE,-0.3548029210186647,-0.6933352011751578,-0.6272170167079547,-0.1675607655526151,-0.5798027537582062,-0.3411396738413349,-0.3156828562168051,-0.5635752606543789,-0.278478577481309,0.0623571001368113,-0.0099600183148541,-0.0371239434286877,-0.0623571001368114,0.0099600183148541,0.0371239434286874,173.74790314329448,170.92505946013404,-22.91113334116245,-28.454104695776905,34.498593582637405,38.22855209839578,-0.3174078910466327,-0.1131811101339545,0.0626610963600258,0.0742478868573752
CAP000150,S004,SE01,slouching,5,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,34.92,USABLE,-0.3558295374076564,-0.6823849027065266,-0.6385422342073056,-0.1660318272815881,-0.5640445107893084,-0.3446133959338536,-0.3160238630956303,-0.5412056031722733,-0.2995694887512719,0.0640431658601897,-0.0109465191173754,-0.0291560926630902,-0.0640431658601897,0.0109465191173754,0.0291560926630899,171.34221925766988,170.3005039026936,-23.564460024227632,-30.23530079384568,36.053198606658846,35.28333764647928,-0.3164507918647428,-0.1148016922190471,0.0450439071825816,0.0583121853261802
CAP000151,S004,SE01,slouching,5,CAL_004,left,pilot,INCLUDE_3D_WITH_MASKING,35.59,USABLE,-0.3553733114141566,-0.6948141962000703,-0.6252543820665208,-0.1629176347557342,-0.5822739909149189,-0.324460416178264,-0.3154472854031259,-0.5618702021125084,-0.2761716632595997,0.0648813339487632,-0.0101176629628674,-0.0302596690644585,-0.0648813339487631,0.0101176629628674,0.0302596690644587,172.38081374764894,171.13662165385594,-22.689729441867637,-27.697760309328,33.866035050153904,39.185250618940046,-0.324938342347589,-0.1161908513347265,0.0482887529186642,0.0605193381289172
CAP000157,S005,SE01,upright,0,CAL_005,right,controlled,INCLUDE_3D_FULL,24.44,USABLE,-0.3159530229155369,-0.8363353135348551,-0.007728070514536,-0.5825681740219453,-0.6317688620289917,0.5113535250561292,-0.2486893482281699,-0.561086245473566,-0.3167802431595061,-0.0484136554844604,0.0570943340831551,0.2514833703737852,0.0484136554844597,-0.0570943340831549,-0.2514833703737854,11.953112994917404,-49.703421321529696,-34.871243752839675,9.264247001007556,35.59128121072175,63.580811914343066,-0.1050147114628475,0.0996757382095206,-0.8281337682156353,-0.5029667407475706
CAP000158,S005,SE01,upright,0,CAL_005,right,controlled,INCLUDE_3D_FULL,24.59,USABLE,-0.326997111998925,-0.8391624935240715,-0.0123393249625333,-0.5848314086723384,-0.6331613523304293,0.5070295113160872,-0.2492365068005316,-0.5537128740513104,-0.3209608086533169,-0.0482079343349424,0.0550126528059048,0.251718707353859,0.0482079343349417,-0.0550126528059048,-0.251718707353859,13.318949828269988,-48.77171184822466,-35.09737406493352,8.909855096504543,35.7545587655458,61.48994056590633,-0.1053736762939184,0.0900368457375099,-0.8279903199694041,-0.5034374147077181
CAP000159,S005,SE01,upright,0,CAL_005,right,controlled,INCLUDE_3D_FULL,24.1,USABLE,-0.3402398917502762,-0.84200052077403,-0.0123456491287208,-0.5877327097440691,-0.6319795817264383,0.5051455930499343,-0.2625399282747795,-0.5515814156427329,-0.3250894500469183,-0.0458328735266874,0.0537719979598405,0.2541921659501627,0.0458328735266867,-0.0537719979598404,-0.2541921659501628,13.886898234428251,-49.557193633314185,-35.6935437286215,8.650130403364397,36.29107489788932,60.39938263734278,-0.1023737206302288,0.084896427259148,-0.8302350430968526,-0.5083843319003256
CAP000160,S005,SE01,upright,0,CAL_005,right,controlled,INCLUDE_3D_FULL,24.44,USABLE,-0.3330857553766204,-0.8363026606374613,-0.0081926508901955,-0.5893324567211585,-0.6256728886874938,0.5110975365000803,-0.2522050845782091,-0.550456454563074,-0.3201958559403187,-0.0494601227881203,0.0563628597392471,0.2532833183517657,0.0494601227881203,-0.056362859739247,-0.2532833183517657,12.577262094046986,-48.73206449947759,-35.58426786579943,9.21947567635984,36.26726630832533,61.27085084088005,-0.1036434911700763,0.0876830152730634,-0.8312933924403989,-0.5065666367035315
CAP000161,S005,SE01,upright,0,CAL_005,right,controlled,INCLUDE_3D_FULL,24.13,USABLE,-0.3383006358184144,-0.8354070904368729,-0.001621275705008,-0.5865737040209069,-0.6268945008150587,0.5127714642986988,-0.2559681544360828,-0.5464714023150675,-0.3141132303779254,-0.047061351355556,0.0538550859606393,0.2502590451888842,0.0470613513555553,-0.0538550859606392,-0.2502590451888841,13.672212361587336,-48.85136345501302,-35.68044579394949,9.609410939640066,36.417882272801066,60.47589452988479,-0.1009503926653947,0.0829702934100804,-0.8268846946766242,-0.5005180903777684
CAP000162,S005,SE01,leaning_forward,1,CAL_005,right,controlled,INCLUDE_3D_FULL,26.8,USABLE,-0.2147715476815416,-0.9164787223412276,-0.0334751506000772,-0.4533143522456835,-0.7073479126047555,0.542369826393183,-0.223479854334987,-0.5927268482246947,-0.3798616097623546,-0.0157138303043429,0.0490753037500138,0.2663623157905941,0.0157138303043421,-0.0490753037500138,-0.2663623157905939,26.505951703559585,-72.24502103014792,-27.500628399605706,7.124967380933534,28.1636063433587,58.33957146307191,-0.1147292589154914,0.1236255556087935,-0.9222314361555376,-0.532724631581188
CAP000163,S005,SE01,leaning_forward,1,CAL_005,right,controlled,INCLUDE_3D_FULL,25.17,USABLE,-0.182371766671604,-0.9710314459091952,-0.0196288435267568,-0.4385577862209721,-0.7320913472710371,0.5212574482881159,-0.1945606141897552,-0.6248685286460417,-0.3866815377000254,-0.0301545389772817,0.0483919503129773,0.2653555387223842,0.0301545389772825,-0.0483919503129773,-0.2653555387223844,23.7227455821584,-58.071674571883,-25.012401754675604,5.66376385204963,25.50091118680416,53.188205359103456,-0.0869167988208021,0.1341874335337596,-0.9079389859881412,-0.5307110774447685
CAP000164,S005,SE01,leaning_forward,1,CAL_005,right,controlled,INCLUDE_3D_FULL,26.21,USABLE,-0.1786492044457126,-0.9722980967278892,-0.0155598546521514,-0.4423143237163597,-0.7275179410186543,0.524476581489886,-0.1880444003216654,-0.6327999951623419,-0.3812391256299865,-0.0334260937577995,0.0544857631205065,0.2630957365866374,0.0334260937578003,-0.0544857631205066,-0.2630957365866374,20.430837113962635,-58.47158863065262,-24.86256917279701,6.010926132828326,25.41723412124254,53.55750553032334,-0.0871785825821011,0.1365301575732999,-0.9057157071198724,-0.5261914731732749
CAP000165,S005,SE01,leaning_forward,1,CAL_005,right,controlled,INCLUDE_3D_FULL,26.21,USABLE,-0.1919595135684834,-0.9535896694852386,-0.004920697842598,-0.4661778126736795,-0.7122816384351193,0.5247219401921039,-0.1901727103117414,-0.6262221880121334,-0.3672722797233967,-0.0360066644206698,0.0597278227428141,0.2546214502930518,0.0360066644206698,-0.0597278227428141,-0.2546214502930516,17.317679009100907,-58.91650443217936,-26.12154621425631,6.708934198397596,26.760578511907188,55.35021954369925,-0.0836455280769516,0.136215747924227,-0.8919942199155007,-0.5092429005861034
CAP000166,S005,SE01,leaning_forward,1,CAL_005,right,controlled,INCLUDE_3D_FULL,26.41,USABLE,-0.1784258005145672,-0.9651129742581512,-0.0164605609830416,-0.4541429569060294,-0.7219040812149576,0.5221194041767037,-0.1822860489799661,-0.6330405107810476,-0.3780079783141837,-0.037165364930245,0.0578232839733287,0.2597933571938469,0.0371653649302458,-0.0578232839733286,-0.2597933571938467,18.1013398114273,-57.2695039131431,-25.15984363188103,6.07113444383218,25.71546128267893,54.75047221463476,-0.0885162739143016,0.1397887024284305,-0.9001273824908873,-0.5195867143876937
CAP000167,S005,SE01,leaning_backward,2,CAL_005,right,controlled,INCLUDE_3D_FULL,24.06,USABLE,-0.3675295435101556,-0.8578456736900758,0.0150004671984781,-0.6230853358277058,-0.6131028355416202,0.4856640580970556,-0.2949366665044224,-0.5497962924752937,-0.2749896682178647,-0.054312662510825,0.0394931236946114,0.2269786554702186,0.054312662510825,-0.0394931236946112,-0.226978655470219,10.919371825288245,-36.02254704242782,-38.28845563963363,10.26850892192092,39.00560120451127,61.39480949683201,-0.0903367277411173,0.0914814576559084,-0.7606537263149205,-0.4539573109404376
CAP000168,S005,SE01,leaning_backward,2,CAL_005,right,controlled,INCLUDE_3D_FULL,21.29,USABLE,-0.4161237955763823,-0.7941410300855447,0.0603769769649001,-0.655226523941297,-0.5528519992519173,0.5148134314943259,-0.3327638331578998,-0.5102255873118517,-0.2327897928970939,-0.0476039413321286,0.0461374845835485,0.2199122818861837,0.0476039413321286,-0.0461374845835487,-0.2199122818861837,7.530281849210638,-44.103758784475325,-42.903403949991045,14.857740648082608,44.02375650466697,64.83710330177554,-0.0806348423337158,0.0778713829732161,-0.7476032243914198,-0.4398245637723674
CAP000169,S005,SE01,leaning_backward,2,CAL_005,right,controlled,INCLUDE_3D_FULL,22.16,USABLE,-0.381292863912763,-0.7774742033692521,0.0723742118889062,-0.6684227574060101,-0.5302657280375153,0.5215642578346316,-0.2656819083380422,-0.5034439711159773,-0.2298437124280198,-0.0708111318431278,0.0580352728665963,0.2158029054374316,0.0708111318431284,-0.0580352728665963,-0.2158029054374316,3.810161010212064,-39.337305171179125,-42.1023274812076,15.759460037733826,43.43119022233388,65.4699189533167,-0.0734860608143996,0.0857594689592631,-0.7514079702626514,-0.4316058108748632
CAP000170,S005,SE01,leaning_backward,2,CAL_005,right,controlled,INCLUDE_3D_FULL,22.65,USABLE,-0.3826910017880282,-0.767601188056575,0.0661015765007146,-0.6664527755588044,-0.5257721141369144,0.5285871564330382,-0.2724970411332874,-0.4941146934814638,-0.2421658239077568,-0.0659366637818183,0.0546221885703714,0.220043499288295,0.0659366637818183,-0.0546221885703713,-0.2200434992882952,4.594291397205413,-39.63848266965431,-42.63394680892301,15.686674671418446,43.90597458513499,66.54794870478268,-0.077109089761926,0.0867839065580177,-0.7707529803407951,-0.4400869985765903
CAP000171,S005,SE01,leaning_backward,2,CAL_005,right,controlled,INCLUDE_3D_FULL,22.83,USABLE,-0.3846770662922975,-0.7805934938805017,0.0515437162878163,-0.6661125416213757,-0.5425516224672945,0.5117927499025532,-0.285511847406444,-0.5049789403917729,-0.2500980519001521,-0.0629098972881867,0.0523344349886713,0.2212747050329985,0.0629098972881861,-0.0523344349886713,-0.2212747050329985,5.637938930549798,-39.75690423353393,-42.253434854991575,14.026568025985584,43.294453150771815,66.70300771824685,-0.0793036327133841,0.0911351282216123,-0.7618908018027053,-0.4425494100659971
CAP000172,S005,SE01,leaning_left,3,CAL_005,right,controlled,INCLUDE_3D_WITH_MASKING,33.56,USABLE,-0.2867929075229865,-0.6535460948322959,0.3288835296447652,-0.5654551228155493,-0.4295324605528079,0.7041039478749586,-0.200595208720699,-0.4414017301984661,-0.0554464132296543,-0.0608643626658976,0.0610737557293764,0.1933698126878985,0.060864362665897,-0.0610737557293764,-0.1933698126878986,-1.8632337717004284,-45.09838865124362,-41.33399128974169,36.67813786738622,49.05352941741776,67.9065631947079,0.0045547623221131,0.0962322582451376,-0.7595503611046129,-0.3867396253757971
CAP000173,S005,SE01,leaning_left,3,CAL_005,right,controlled,INCLUDE_3D_WITH_MASKING,33.38,USABLE,-0.2653442285272828,-0.6630523513818144,0.3161704143124865,-0.5468483161383595,-0.4443088540012131,0.7096101474702637,-0.1899754007770727,-0.4481882758427233,-0.0565526307790782,-0.0621301031209564,0.0593590623106265,0.2001385167895885,0.0621301031209564,-0.0593590623106265,-0.2001385167895885,-0.6228148288605059,-43.693369748471575,-39.54224383916964,36.19366038539,47.80841435949543,69.69781069399498,-0.0103583440331062,0.1030676299304333,-0.766162778249342,-0.400277033579177
CAP000174,S005,SE01,leaning_left,3,CAL_005,right,controlled,INCLUDE_3D_WITH_MASKING,32.58,USABLE,-0.2928539307991723,-0.66245810976757,0.3249126306079687,-0.555325943333408,-0.4335402704864403,0.7096872061178816,-0.2162002931545997,-0.4473459289930402,-0.0527742789803405,-0.0529762910999784,0.0581848414738583,0.19836977245159,0.0529762910999778,-0.0581848414738584,-0.19836977245159,-2.331199157440321,-47.68268087457066,-41.2135724252548,36.71340238971175,48.99892203590757,67.90509116017468,-0.0035438329608017,0.0929091874448315,-0.7624614850982222,-0.39673954490318
CAP000175,S005,SE01,leaning_left,3,CAL_005,right,controlled,INCLUDE_3D_WITH_MASKING,33.49,USABLE,-0.2867450830154608,-0.6589324138056954,0.3307741041158869,-0.5504654034954171,-0.4382927762247215,0.7105542075477801,-0.2087370208367009,-0.4441137497517877,-0.0567728872586744,-0.0561936629480353,0.0593389059033841,0.1961983769063956,0.0561936629480359,-0.0593389059033842,-0.1961983769063958,-0.9758772789570836,-46.55942734128634,-40.70795106570494,36.53501204461367,48.62876680213129,66.867431392353,0.0038834439713341,0.0928561291505981,-0.7673270948064546,-0.3923967538127915
CAP000176,S005,SE01,leaning_left,3,CAL_005,right,controlled,INCLUDE_3D_WITH_MASKING,32.57,USABLE,-0.2722822490029747,-0.6703083713564421,0.3245709471550748,-0.5356324103120532,-0.4476728265043047,0.7160216207859555,-0.1985087716145884,-0.4556833428073645,-0.0696946055374125,-0.0547279304051968,0.0589149640521816,0.2031470175890073,0.0547279304051968,-0.0589149640521816,-0.203147017589007,-1.3611695360217877,-47.1100385953887,-39.10013511338602,35.58269984919562,47.275301908349526,66.0449458805552,0.0014074395308032,0.094788341960346,-0.785716226323368,-0.4062940351780144
CAP000177,S005,SE01,leaning_right,4,CAL_005,right,controlled,INCLUDE_3D_FULL,34.08,USABLE,-0.1843459467166379,-0.8848325532843787,-0.4278877476364491,-0.4278425763055472,-0.6698762174615578,0.1343536625462286,-0.1998463971216449,-0.6057405288107742,-0.4797641192967453,-0.0442991887181098,0.0454224327057551,0.2425429178083835,0.0442991887181098,-0.0454224327057553,-0.2425429178083833,15.711377222539898,-45.71726053212807,-26.200279109027715,-15.151177298160688,29.32076867880155,54.39923572068493,-0.2551825192611907,0.1294985399969581,-0.6141177818429739,-0.4850858356167667
CAP000178,S005,SE01,leaning_right,4,CAL_005,right,controlled,INCLUDE_3D_FULL,33.71,USABLE,-0.1922399130607453,-0.9059047190237568,-0.3773333484823264,-0.4535055139611115,-0.691906551531019,0.1632331859408561,-0.212868738571325,-0.6223476297592775,-0.4905098758782502,-0.049630444864533,0.0515876771056169,0.2550790353685248,0.0496304448645339,-0.0515876771056171,-0.2550790353685248,16.12256667056286,-46.10777764850281,-26.88665157767378,-13.98343008148582,29.461525625733437,55.78563398786008,-0.2136950035136293,0.1409472132054729,-0.6537430618191062,-0.5101580707370497
CAP000179,S005,SE01,leaning_right,4,CAL_005,right,controlled,INCLUDE_3D_FULL,33.23,USABLE,-0.2178449027201964,-0.906360590465506,-0.3620139201879503,-0.4746778025797984,-0.6771549934208689,0.1701113269733843,-0.2313121716920185,-0.6187874503651094,-0.4871652225566379,-0.0468791519409365,0.0517838942799077,0.2541010130904657,0.0468791519409365,-0.0517838942799077,-0.2541010130904659,13.48678221900488,-47.84594784361499,-28.580202738560867,-13.747446956385524,30.84494997180557,55.50602862497552,-0.2034869723963236,0.135150084415712,-0.6572765495300223,-0.5082020261809317
CAP000180,S005,SE01,leaning_right,4,CAL_005,right,controlled,INCLUDE_3D_FULL,33.98,USABLE,-0.2001168135937522,-0.9092918307846208,-0.3648857730652645,-0.4820110956185677,-0.6876966075981018,0.1786663219076271,-0.2118295265162605,-0.6290587903892934,-0.4889199630430269,-0.0572284470527666,0.0575991799286508,0.2580506703521518,0.0572284470527666,-0.057599179928651,-0.2580506703521518,12.245068241239874,-45.18498471028036,-27.786183489942168,-13.258199859716514,29.994072199924684,57.40359994432418,-0.2097589524975646,0.1468034974736619,-0.6675862849506541,-0.5161013407043036
CAP000182,S005,SE01,slouching,5,CAL_005,right,controlled,INCLUDE_3D_FULL,21.97,USABLE,-0.2186190761165411,-0.911315886248647,-0.0368312106030801,-0.5285462950912766,-0.676483551863599,0.5128438534323039,-0.1905101569783544,-0.6209252413235657,-0.3222947388810984,-0.0673714261767898,0.0693573588450641,0.2624200916652476,0.0673714261767906,-0.0693573588450641,-0.2624200916652476,9.333467940536792,-45.832140501483046,-28.99631813197402,8.355239220319724,29.828016992913916,63.93474987738216,-0.1321057678786829,0.1409091499182743,-0.8351385923134023,-0.5248401833304952
CAP000183,S005,SE01,slouching,5,CAL_005,right,controlled,INCLUDE_3D_FULL,21.84,USABLE,-0.2276484794306706,-0.914137231788386,-0.0380234905147435,-0.5331333332473376,-0.679235715416026,0.504388433534972,-0.1927823419118771,-0.6211010512814528,-0.3297931898741633,-0.0670772892095569,0.0697155766473346,0.262767812254561,0.0670772892095577,-0.0697155766473344,-0.2627678122545611,9.693032637908372,-46.10491139642959,-29.172528859840803,7.647324358544606,29.863239945776986,62.47410703670883,-0.1253211123451479,0.1353093581489367,-0.8341816234091353,-0.5255356245091221
CAP000184,S005,SE01,slouching,5,CAL_005,right,controlled,INCLUDE_3D_FULL,21.55,USABLE,-0.223474871153145,-0.8984733802556103,-0.0514571991873189,-0.5396513761127876,-0.6662905820236492,0.5146195221386003,-0.1946607212485133,-0.6065521546791451,-0.3232291456506869,-0.0670957133921717,0.0665928016428946,0.2621172920187558,0.0670957133921717,-0.0665928016428946,-0.2621172920187558,9.823897186404478,-44.784464770417244,-29.980955435782583,8.55118992334088,30.80257896291284,66.11468028237066,-0.1471523874312756,0.1436811775275054,-0.8378486677892872,-0.5242345840375117
CAP000185,S005,SE01,slouching,5,CAL_005,right,controlled,INCLUDE_3D_FULL,22.07,USABLE,-0.2307644879446076,-0.9044804815145724,-0.0498772296168342,-0.5366639122444825,-0.6700961577810282,0.5127991659719715,-0.2041669325951632,-0.6109257272960888,-0.3192794116818765,-0.0630930899377438,0.0655348553777987,0.259804158530048,0.0630930899377438,-0.0655348553777987,-0.2598041585300476,10.09059610161197,-46.08752458425575,-30.04132743635478,8.590529002250866,30.86750585955706,65.44746787101747,-0.1466371067618816,0.1396509344752151,-0.8320785776538481,-0.5196083170600956
CAP000186,S005,SE01,slouching,5,CAL_005,right,controlled,INCLUDE_3D_FULL,21.93,USABLE,-0.2217267193860193,-0.9046490679422072,-0.051166494223071,-0.5268901102098286,-0.6778852025533463,0.5126972439191413,-0.2037619694734149,-0.6155470313330942,-0.3182734725444645,-0.0606517795354167,0.0641510304072531,0.2599676793078889,0.0606517795354167,-0.0641510304072533,-0.2599676793078891,10.919404321146883,-46.606051921002255,-29.46184337648869,8.548481016926848,30.30847419329288,66.18866525932295,-0.1483783799104094,0.1435993204556023,-0.8309707164636058,-0.5199353586157781
CAP000193,S006,SE01,upright,0,CAL_005,right,controlled,INCLUDE_3D_FULL,22.12,USABLE,-0.3566000245490252,-0.8447963288382051,0.0285458885995182,-0.6145508291931485,-0.6154116372521631,0.4935542473453404,-0.3132228232887812,-0.5594170498118508,-0.2501649959547339,-0.0388508155645478,0.0439632401061166,0.1974627660366243,0.0388508155645471,-0.0439632401061166,-0.1974627660366245,10.52697327666281,-48.53260184201012,-38.29849405406815,11.704392298776416,39.22929318756936,66.16696323354934,-0.0931487370957849,0.1072868016919396,-0.7437192433000743,-0.3949255320732489
CAP000194,S006,SE01,upright,0,CAL_005,right,controlled,INCLUDE_3D_FULL,21.99,USABLE,-0.3587164859954644,-0.8378242838656331,0.0362831259677731,-0.6229279959995918,-0.6054251788691943,0.4953999037052151,-0.3066117516910798,-0.5534227078757323,-0.2465195762277635,-0.0420987103533207,0.0447704140193848,0.1961161060541267,0.0420987103533207,-0.0447704140193847,-0.1961161060541267,9.335929713303978,-46.76160525752394,-38.733937795786645,12.121027004299728,39.70548397809982,66.07436156670684,-0.0881570377709526,0.1060533878498714,-0.7419194799329787,-0.3922322121082534
